Longitude,Latitude,Elevation Meters
6.863167,47.321836,448
6.863211,47.321892,448
6.863211,47.321967,448
6.863177,47.322039,448
6.863143,47.322079,448
6.862765,47.322307,447
6.862663,47.32237,446
6.862591,47.322435,446
6.862553,47.322502,446
6.862532,47.322588,445
6.862535,47.322698,444
6.862562,47.322814,444
6.862632,47.323073,443
6.862681,47.323185,443
6.862742,47.323262,445
6.862847,47.323338,446
6.862981,47.323386,448
6.863159,47.323417,449
6.863393,47.323435,450
6.863522,47.323444,451
6.863648,47.323452,451
6.864738,47.323526,456
6.864924,47.323546,457
6.865114,47.323577,459
6.86564,47.323682,460
6.865778,47.323697,459
6.865901,47.323692,459
6.866026,47.323667,459
6.866141,47.323605,462
6.866194,47.323545,463
6.866209,47.323478,465
6.866173,47.323421,468
6.866108,47.323377,471
6.865994,47.323348,471
6.865846,47.32333,471
6.865672,47.323329,471
6.865504,47.323317,470
6.865331,47.323272,469
6.865181,47.323196,469
6.86507,47.323101,469
6.864964,47.322906,471
6.864866,47.322696,472
6.864831,47.32252,473
6.864886,47.322181,475
6.864985,47.322331,477
6.865135,47.322676,480
6.865269,47.322902,480
6.865581,47.322967,486
6.866028,47.322864,490
6.866438,47.322699,495
6.866799,47.322552,500
6.867683,47.322579,493
6.868912,47.322576,508
6.869985,47.322351,536
6.870253,47.322445,536
6.870468,47.322606,532
6.870822,47.322649,532
6.871337,47.322562,536
6.87183,47.322569,540
6.872141,47.322685,541
6.872495,47.322671,544
6.872767,47.322495,547
6.873043,47.322438,549
6.873718,47.322526,552
6.874137,47.322453,558
6.874925,47.322269,569
6.875267,47.322224,574
6.876001,47.322146,587
6.876731,47.322129,603
6.877122,47.322168,611
6.878747,47.322326,641
6.879374,47.322385,657
6.879984,47.322401,667
6.880718,47.322113,679
6.881031,47.32201,682
6.881402,47.321937,683
6.881658,47.321946,682
6.881951,47.322204,675
6.882626,47.32228,675
6.883207,47.322213,680
6.883721,47.322163,685
6.883943,47.32222,684
6.884113,47.322292,685
6.884301,47.322481,686
6.884513,47.322651,686
6.884703,47.322704,688
6.88506,47.322738,692
6.885471,47.323011,693
6.885746,47.323197,696
6.886005,47.32337,696
6.886333,47.323461,699
6.886908,47.323571,702
6.888253,47.323635,712
6.888772,47.323722,716
6.889157,47.323862,719
6.889319,47.32396,722
6.889376,47.324214,722
6.889272,47.32477,723
6.889154,47.325016,724
6.889129,47.325217,729
6.889129,47.325299,732
6.889286,47.32534,735
6.889511,47.325332,736
6.889945,47.325195,737
6.890391,47.325048,743
6.890506,47.324907,743
6.890447,47.324524,740
6.89047,47.32442,741
6.890651,47.324237,745
6.891113,47.323828,751
6.89139,47.323505,754
6.891581,47.323389,756
6.891799,47.323313,757
6.89186,47.323277,758
6.89187,47.323227,759
6.891847,47.323183,759
6.891165,47.322814,759
6.890704,47.322629,759
6.890617,47.322587,760
6.890584,47.322544,761
6.890591,47.322496,762
6.890624,47.322451,763
6.890713,47.322417,764
6.890815,47.322404,764
6.891743,47.322497,771
6.892048,47.322491,773
6.892193,47.322487,773
6.892563,47.322514,777
6.893025,47.322563,782
6.893189,47.322634,783
6.893458,47.322697,786
6.894243,47.322932,790
6.894859,47.323028,795
6.895712,47.323114,803
6.89598,47.32314,806
6.896181,47.323127,808
6.897002,47.323079,814
6.898007,47.323039,819
6.898841,47.322943,819
6.899517,47.322677,825
6.899668,47.322543,825
6.90007,47.322409,822
6.900351,47.322396,819
6.900798,47.322401,816
6.901261,47.322469,813
6.901727,47.322613,810
6.902115,47.322757,808
6.902308,47.322783,806
6.902439,47.322785,805
6.902749,47.322721,803
6.903237,47.322568,800
6.903837,47.322532,799
6.904688,47.322547,795
6.905135,47.322537,795
6.905358,47.322516,795
6.905622,47.32242,796
6.905783,47.322313,796
6.905982,47.322105,796
6.906049,47.321924,795
6.906072,47.321738,794
6.906014,47.321374,792
6.906051,47.321058,790
6.906059,47.320971,789
6.906042,47.32076,788
6.90597,47.32061,787
6.905613,47.320105,784
6.905472,47.320011,783
6.905048,47.319805,782
6.904748,47.319696,781
6.904661,47.319646,781
6.904633,47.319575,780
6.904652,47.319503,779
6.904723,47.319467,777
6.904834,47.319469,776
6.905096,47.319516,775
6.905274,47.319562,774
6.905883,47.319702,771
6.906119,47.319792,770
6.906331,47.319873,769
6.906881,47.320188,766
6.907045,47.320231,765
6.907271,47.320238,763
6.907351,47.320215,763
6.907434,47.320228,763
6.907866,47.320238,762
6.908398,47.320098,760
6.908632,47.320031,759
6.908825,47.319936,758
6.908914,47.319686,757
6.908957,47.319566,757
6.909055,47.319076,758
6.909028,47.318814,760
6.90915,47.318796,760
6.909623,47.318761,760
6.909901,47.318752,760
6.910509,47.318732,761
6.911082,47.318736,762
6.911204,47.318743,762
6.912325,47.318804,763
6.912773,47.318831,763
6.913127,47.318833,763
6.913844,47.318874,763
6.914322,47.318916,765
6.914528,47.318509,767
6.914639,47.318307,768
6.914924,47.317758,772
6.915464,47.316786,782
6.915826,47.316512,784
6.916578,47.316304,787
6.917228,47.316124,789
6.917585,47.315891,791
6.917967,47.315641,792
6.918007,47.315499,791
6.918125,47.315354,791
6.918204,47.314873,787
6.918699,47.313967,780
6.919103,47.312454,771
6.920021,47.311794,768
6.920395,47.310518,769
6.920517,47.31029,770
6.920656,47.309982,771
6.921373,47.308155,777
6.921836,47.306918,781
6.921833,47.306498,783
6.921732,47.306103,784
6.92153,47.305818,785
6.921293,47.30556,786
6.921134,47.305315,788
6.921012,47.305009,789
6.920963,47.304926,790
6.920891,47.304867,790
6.920699,47.304763,791
6.920484,47.304664,792
6.920447,47.304606,792
6.92042,47.304483,794
6.920417,47.304425,794
6.920414,47.304259,795
6.920494,47.304047,795
6.920485,47.303965,795
6.920374,47.303662,796
6.91983,47.302959,798
6.9195,47.302616,800
6.919322,47.302328,801
6.919239,47.301392,808
6.919145,47.300969,813
6.918923,47.300324,817
6.919007,47.299911,826
6.918656,47.298939,828
6.918581,47.298386,832
6.91857,47.298153,835
6.918481,47.297763,837
6.918438,47.297343,842
6.918342,47.297046,846
6.918317,47.296895,848
6.918339,47.296827,849
6.918409,47.296752,850
6.918485,47.296702,851
6.918587,47.296664,851
6.918714,47.29665,852
6.919051,47.296692,853
6.919448,47.296791,855
6.919815,47.296914,858
6.920585,47.297227,868
6.920808,47.29728,871
6.921225,47.297329,873
6.921329,47.297332,874
6.922505,47.297271,882
6.922607,47.297284,883
6.922742,47.297337,883
6.922888,47.29744,884
6.922959,47.297515,885
6.923218,47.297888,889
6.923533,47.298496,897
6.923633,47.29882,900
6.923714,47.298991,902
6.924597,47.300267,909
6.924736,47.300386,908
6.924816,47.300459,907
6.924993,47.300535,906
6.925178,47.300583,905
6.925516,47.300567,905
6.925902,47.300498,906
6.926193,47.300424,905
6.926353,47.300363,905
6.926437,47.300318,905
6.926533,47.300226,906
6.926656,47.300058,906
6.926745,47.299743,906
6.926821,47.299553,906
6.927176,47.299354,906
6.927742,47.299075,907
6.927868,47.298983,907
6.928036,47.298822,909
6.92809,47.298707,910
6.928143,47.298417,912
6.928224,47.298188,913
6.928228,47.298105,913
6.928198,47.29803,913
6.928067,47.297785,915
6.9288,47.297279,907
6.930152,47.296726,897
6.930689,47.296479,893
6.930259,47.296275,894
6.931053,47.295547,884
6.931246,47.295009,876
6.932124,47.294399,861
6.931997,47.294296,860
6.931723,47.29392,857
6.931579,47.29377,856
6.931527,47.293716,855
6.930749,47.29307,856
6.93027,47.292359,852
6.929877,47.291768,847
6.928873,47.290797,836
6.927316,47.28966,827
6.926843,47.289387,824
6.926252,47.289003,819
6.925824,47.28874,816
6.925029,47.288148,808
6.924073,47.287252,798
6.923498,47.286898,793
6.923022,47.28668,790
6.921491,47.286085,780
6.920749,47.285919,780
6.92069,47.285877,780
6.920637,47.28584,780
6.920681,47.285761,779
6.921153,47.285659,772
6.921218,47.285425,771
6.921203,47.285274,772
6.921193,47.285168,772
6.92101,47.285056,775
6.920539,47.284659,777
6.920153,47.284374,778
6.919906,47.284026,780
6.919615,47.283599,785
6.919064,47.28281,785
6.919078,47.282717,785
6.919097,47.282665,785
6.919092,47.282611,785
6.919038,47.282553,785
6.918546,47.282175,788
6.918347,47.282014,791
6.918135,47.28185,793
6.917969,47.281724,794
6.918479,47.281662,799
6.919099,47.281768,798
6.91991,47.281837,802
6.920048,47.281796,804
6.920083,47.281725,806
6.919091,47.281395,811
6.917814,47.280887,827
6.917587,47.280815,830
6.917335,47.280784,832
6.917091,47.280814,833
6.916822,47.280894,832
6.916572,47.280992,833
6.91614,47.28139,834
6.916086,47.281421,834
6.916008,47.281428,834
6.915901,47.281385,834
6.915741,47.281267,834
6.915466,47.280957,837
6.915254,47.280824,838
6.915397,47.280764,839
6.915471,47.280713,840
6.915513,47.280649,841
6.915511,47.280566,842
6.915462,47.280476,843
6.915427,47.280418,844
6.915358,47.280366,845
6.915256,47.280309,846
6.915112,47.280255,847
6.914932,47.28022,847
6.91475,47.280207,848
6.914326,47.280204,850
6.914214,47.280156,852
6.914066,47.280153,853
6.914142,47.280111,853
6.91444,47.28004,853
6.914656,47.279962,854
6.915187,47.279715,858
6.915473,47.27959,860
6.915565,47.279539,860
6.915618,47.279487,861
6.915681,47.279367,862
6.915585,47.279317,862
6.915318,47.279226,864
6.915193,47.279169,865
6.915132,47.279109,866
6.9151,47.278631,867
6.915092,47.278249,867
6.91507,47.278052,868
6.915108,47.277758,869
6.915107,47.277541,869
6.915075,47.277296,871
6.914978,47.276782,874
6.914983,47.276587,876
6.914965,47.276384,877
6.914886,47.276123,879
6.914846,47.275942,880
6.91482,47.275685,882
6.914828,47.275186,887
6.91482,47.275027,889
6.914759,47.274931,891
6.914087,47.274537,895
6.913797,47.274285,897
6.91364,47.274101,898
6.913577,47.273978,898
6.913579,47.273859,898
6.913554,47.273649,897
6.913478,47.273426,897
6.913355,47.273124,897
6.913298,47.27296,897
6.913015,47.272071,902
6.912948,47.271785,903
6.912896,47.271471,903
6.912896,47.271227,903
6.91292,47.27087,903
6.912957,47.270633,903
6.913002,47.270459,903
6.913054,47.270331,903
6.913121,47.270207,904
6.913312,47.269781,903
6.913392,47.269662,903
6.913461,47.269585,903
6.913627,47.269517,903
6.913979,47.269419,903
6.914411,47.269264,903
6.914602,47.269212,903
6.914854,47.269178,904
6.915543,47.269155,905
6.915826,47.269148,905
6.916083,47.269162,905
6.916679,47.269267,909
6.916842,47.269276,910
6.916998,47.269221,911
6.917296,47.26903,914
6.917364,47.26901,915
6.917465,47.269034,917
6.917603,47.269141,918
6.91769,47.26928,919
6.917736,47.269416,920
6.91777,47.269469,920
6.917832,47.269495,920
6.917932,47.269495,920
6.918033,47.269457,921
6.918141,47.269361,922
6.918316,47.269243,924
6.918593,47.269128,928
6.918729,47.269096,930
6.919058,47.269073,936
6.919409,47.269113,940
6.921097,47.269365,959
6.921374,47.269423,961
6.922098,47.269525,965
6.922203,47.269513,966
6.922267,47.269432,967
6.922234,47.268898,970
6.922238,47.268769,971
6.922286,47.268683,971
6.922367,47.268606,972
6.92263,47.268455,972
6.922692,47.26838,972
6.922706,47.268284,972
6.923153,47.267912,971
6.923186,47.267862,970
6.92325,47.267643,967
6.923215,47.267429,962
6.923147,47.267169,955
6.923002,47.266903,950
6.922994,47.266794,948
6.923005,47.266397,941
6.922979,47.266279,940
6.922848,47.266002,938
6.92279,47.265877,937
6.922798,47.265778,935
6.922738,47.265674,933
6.921447,47.26512,934
6.920911,47.264787,934
6.919226,47.263687,936
6.91833,47.263195,940
6.918072,47.26289,939
6.918056,47.262761,938
6.918005,47.262414,936
6.918121,47.262355,935
6.918267,47.262215,934
6.91859,47.261952,936
6.918733,47.261854,937
6.918988,47.261729,939
6.919104,47.26169,940
6.919924,47.261523,944
6.920273,47.261417,947
6.920608,47.261295,948
6.921252,47.261015,950
6.921743,47.260864,952
6.922191,47.260772,955
6.923384,47.260614,962
6.923712,47.260552,963
6.923884,47.260484,963
6.923989,47.260421,963
6.924425,47.260064,963
6.924743,47.25977,963
6.924918,47.259625,962
6.925091,47.259481,962
6.925197,47.259398,962
6.925315,47.259315,962
6.925384,47.259272,962
6.925497,47.259208,961
6.925584,47.25914,961
6.925622,47.259098,961
6.925652,47.259054,960
6.925676,47.259004,960
6.925694,47.258957,960
6.925706,47.258897,959
6.925709,47.258839,959
6.925702,47.258782,959
6.925686,47.258724,959
6.925658,47.258663,958
6.925621,47.258607,958
6.925336,47.258278,957
6.925273,47.258212,957
6.925211,47.25816,957
6.925154,47.258119,957
6.925092,47.258083,957
6.924975,47.258032,958
6.924847,47.257983,958
6.924694,47.257924,959
6.924127,47.257726,961
6.92411,47.257598,961
6.924104,47.25751,961
6.924104,47.257421,961
6.924105,47.25731,961
6.92412,47.257248,960
6.924376,47.256985,958
6.924473,47.256902,957
6.924679,47.256746,955
6.924947,47.256776,954
6.92523,47.256791,952
6.925563,47.256794,949
6.925627,47.256729,948
6.925702,47.256674,947
6.926838,47.256096,936
6.927552,47.255722,929
6.92765,47.2557,928
6.927745,47.255702,928
6.927892,47.255724,927
6.928092,47.255763,925
6.928454,47.255843,924
6.928815,47.255924,924
6.928965,47.255956,924
6.9291,47.255978,924
6.929261,47.255996,924
6.929401,47.256003,923
6.92953,47.255994,922
6.929638,47.25596,921
6.929714,47.255898,920
6.929758,47.255828,920
6.929903,47.25591,918
6.930188,47.256003,913
6.930431,47.255953,908
6.930502,47.256014,906
6.930202,47.256698,898
6.930149,47.257058,889
6.929973,47.257323,886
6.930017,47.257493,881
6.93026,47.257826,870
6.930278,47.258086,866
6.930077,47.258801,863
6.930187,47.259405,855
6.930501,47.259838,842
6.930875,47.260148,831
6.931471,47.260415,827
6.931982,47.26049,824
6.932657,47.260742,817
6.933555,47.261806,804
6.933941,47.262283,806
6.934489,47.262616,802
6.935057,47.2628,792
6.935246,47.262865,790
6.935564,47.262975,784
6.935814,47.263067,781
6.936273,47.263253,776
6.936606,47.263388,771
6.936673,47.263409,770
6.936792,47.263425,768
6.936891,47.263413,766
6.936954,47.263381,765
6.937064,47.263304,762
6.937142,47.263255,761
6.937215,47.263227,760
6.938318,47.26372,747
6.938575,47.263863,744
6.938691,47.263949,743
6.938785,47.264036,742
6.938852,47.264116,741
6.938928,47.264224,741
6.938987,47.264258,741
6.939071,47.26424,738
6.939098,47.264159,736
6.939087,47.264108,736
6.939002,47.263857,735
6.938971,47.263783,734
6.938914,47.263706,735
6.938842,47.263622,735
6.938449,47.263277,738
6.939164,47.26355,724
6.940259,47.264075,707
6.941117,47.264381,692
6.942233,47.264672,677
6.94251,47.264771,675
6.943204,47.264934,663
6.943293,47.264293,643
6.943472,47.26412,635
6.94373,47.26424,632
6.944113,47.264348,626
6.944377,47.26449,621
6.944548,47.26477,620
6.945115,47.265337,609
6.945546,47.265612,599
6.946051,47.265738,592
6.946398,47.265995,595
6.946895,47.26635,584
6.946955,47.266412,581
6.946996,47.266476,580
6.947017,47.266545,580
6.947135,47.266587,574
6.947003,47.266883,590
6.947138,47.267111,589
6.947387,47.267229,582
6.947641,47.267347,574
6.947865,47.267644,570
6.948278,47.268164,560
6.948616,47.268412,549
6.949163,47.268608,534
6.949173,47.269057,531
6.949323,47.269047,529
6.949423,47.269064,528
6.949575,47.269164,527
6.949872,47.269393,523
6.950122,47.269555,521
6.950197,47.269578,520
6.950268,47.269577,521
6.950335,47.269546,520
6.950363,47.269502,520
6.950395,47.269413,520
6.950405,47.269359,520
6.950406,47.269254,519
6.950393,47.269178,518
6.950344,47.269077,517
6.950152,47.268758,515
6.950069,47.268627,513
6.950045,47.26858,513
6.950029,47.268527,513
6.950019,47.268473,513
6.950015,47.268422,512
6.95001,47.268367,512
6.949993,47.268182,509
6.94996,47.268101,509
6.949927,47.267985,507
6.949908,47.267883,506
6.949901,47.2678,504
6.949903,47.267571,499
6.94989,47.267486,498
6.949869,47.267442,498
6.949787,47.267339,498
6.949743,47.26729,499
6.949626,47.267177,500
6.949584,47.26713,500
6.949554,47.267085,501
6.949529,47.267037,500
6.949518,47.266987,500
6.949521,47.266913,499
6.949548,47.266816,497
6.949557,47.266764,496
6.949561,47.266708,495
6.949559,47.266656,494
6.949553,47.266609,494
6.949539,47.266533,493
6.949524,47.266475,493
6.949453,47.266245,492
6.94944,47.266179,492
6.949421,47.266088,493
6.949412,47.266003,493
6.949405,47.265904,493
6.949404,47.265786,493
6.949411,47.265695,492
6.949419,47.26561,492
6.949436,47.265526,492
6.949455,47.265461,492
6.949484,47.265384,493
6.949521,47.265306,493
6.949558,47.265245,493
6.949596,47.265198,494
6.949636,47.265162,494
6.949685,47.265128,494
6.949778,47.265073,493
6.949922,47.264986,491
6.949981,47.264945,490
6.950032,47.264903,490
6.950088,47.264821,491
6.950105,47.264774,491
6.950158,47.264588,491
6.950169,47.264538,491
6.950168,47.264467,491
6.950152,47.264402,492
6.950038,47.264185,495
6.949952,47.264021,494
6.949795,47.26373,495
6.949767,47.263668,495
6.94975,47.263617,496
6.949739,47.263554,496
6.949743,47.263361,497
6.949749,47.263201,498
6.949755,47.263115,498
6.949769,47.263035,499
6.94981,47.262798,499
6.949844,47.26261,499
6.949901,47.262099,499
6.949904,47.262045,499
6.949905,47.261981,499
6.949903,47.261876,500
6.949902,47.26182,500
6.949917,47.26176,500
6.949961,47.261696,499
6.949972,47.261637,499
6.949816,47.261465,501
6.949778,47.26142,502
6.949739,47.261373,502
6.949674,47.261288,502
6.949505,47.261043,503
6.949435,47.260923,504
6.949373,47.260812,504
6.949325,47.260725,504
6.949272,47.260639,504
6.949058,47.260341,504
6.94901,47.260254,504
6.948869,47.259988,505
6.948773,47.259806,506
6.948678,47.259593,506
6.948433,47.258987,509
6.948385,47.25888,509
6.948346,47.258803,509
6.948305,47.258739,509
6.948258,47.258678,510
6.948211,47.25863,510
6.948149,47.258577,510
6.948066,47.258514,511
6.947982,47.258461,511
6.947908,47.258422,511
6.947834,47.258387,512
6.94777,47.258361,512
6.947684,47.25833,513
6.947593,47.258299,513
6.947417,47.258241,514
6.947298,47.258201,515
6.947206,47.258165,515
6.947119,47.258128,516
6.947055,47.258096,516
6.946979,47.258051,517
6.946881,47.257983,518
6.946723,47.257842,520
6.946737,47.257747,518
6.946769,47.257571,516
6.946785,47.257435,515
6.946789,47.257338,515
6.946779,47.257253,516
6.946759,47.257174,515
6.946713,47.257053,515
6.946661,47.256949,515
6.946618,47.256896,515
6.94652,47.256786,515
6.946461,47.25671,515
6.946459,47.256621,516
6.946517,47.256524,516
6.946553,47.256471,516
6.946568,47.256427,516
6.946565,47.256366,517
6.946539,47.256313,517
6.946506,47.256261,518
6.946392,47.256132,519
6.946293,47.256029,520
6.946219,47.255958,520
6.946154,47.255913,520
6.946101,47.255878,520
6.946038,47.255851,520
6.94597,47.255826,520
6.945891,47.255804,521
6.945317,47.255669,522
6.945075,47.255615,523
6.944971,47.255595,524
6.944875,47.255583,524
6.944799,47.255577,525
6.944567,47.255577,526
6.944333,47.255453,527
6.94422,47.255393,526
6.944153,47.255351,526
6.944097,47.255312,526
6.944054,47.255273,526
6.944022,47.255233,526
6.943991,47.255187,525
6.943968,47.255144,525
6.943942,47.25509,525
6.943919,47.255029,524
6.943907,47.254977,524
6.943902,47.254925,524
6.943902,47.25487,524
6.943906,47.254814,524
6.943917,47.254761,524
